2018-03-03 20:43:51,471 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100109dfa4a0006
2018-03-03 20:43:51,471 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100109dfa4a0007
2018-03-03 20:44:15,922 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100109dfa4a0009, likely client has closed socket
2018-03-03 20:44:15,930 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /0:0:0:0:0:0:0:1:65135 which had sessionid 0x100109dfa4a0009
2018-03-03 20:44:15,931 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100109dfa4a0008, likely client has closed socket
2018-03-03 20:44:15,932 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /fe80:0:0:0:0:0:0:1%1:65134 which had sessionid 0x100109dfa4a0008
2018-03-03 20:44:45,472 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100109dfa4a0008, timeout of 40000ms exceeded
2018-03-03 20:44:45,473 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100109dfa4a0008
2018-03-03 20:44:51,473 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100109dfa4a0009, timeout of 40000ms exceeded
2018-03-03 20:44:51,473 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100109dfa4a0009
2018-03-03 20:56:07,105 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:65236
2018-03-03 20:56:07,113 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:65236
2018-03-03 20:56:07,131 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x100109dfa4a000a with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:65236
